"","dw_id","user_id","savings","spendings","num_orders"
"839581","dw_4143",1590050,4250.32000565529,19728.5000753403,14
"839776","dw_4144",2460113,1778.09999465942,5525.92999649048,14
"839812","dw_4145",673021,1043.39999580383,25392.8099784851,23
"840364","dw_4146",1043055,969.829984664917,6412.67003440857,18
"840724","dw_4147",38175,145.099998474121,2580.08999633789,11
"840864","dw_4148",281845,4092.85997962952,9463.31002998352,2
"840870","dw_4149",912740,3053.33998537064,9780.54003143311,9
"841050","dw_4150",183872,377.959999084473,2778.56000041962,6
"841104","dw_4151",1778023,2351.24998998642,10872.2200183868,12
"841260","dw_4152",1625251,12597.7599978447,48555.3700170517,15
"841380","dw_4153",2344176,497.409999847412,10832.1099586487,3
"841392","dw_4154",2344435,2162.5399980545,14103.0499725342,5
"841417","dw_4155",2298593,1994.5899887085,4701.61002731323,3
"841437","dw_4156",2299162,1149.55000066757,7627.40000534058,4
"841469","dw_4157",491008,3160.79998397827,5770.92005707324,3
"841478","dw_4158",2272324,4583.79000473022,7968.19998550415,2
"841483","dw_4159",810315,1374.15001678467,1661.09998512268,2
"841489","dw_4160",2347507,4441.98996937275,18704.540058136,4
"841505","dw_4161",2339261,1073.68998003006,15300.7999687195,5
"841521","dw_4162",2347387,1458.26000103354,10857.550069809,4
"841541","dw_4163",2465591,4519.98997116089,9871.65005683899,3
"841543","dw_4164",1931758,216.930002212524,2553.54999732971,6
"841585","dw_4165",2348831,4881.629986763,28050.28997612,7
"841641","dw_4166",2349568,2733.1999912262,4471.79006767273,2
"841649","dw_4167",2349660,1782.38000774384,14124.6599559784,5
"841679","dw_4168",2349836,395.899998188019,5726.25999450684,3
"841683","dw_4169",2313818,1955.27998638153,7311.49000263214,7
"841687","dw_4170",2567777,4763.95001888275,7776.26001930237,6
"841702","dw_4171",1408396,1461.8199968338,3236.75999450684,2
"841708","dw_4172",1618575,1228.10998821259,10118.7600517273,2
"841726","dw_4173",1432977,2126.04999637604,5438.18005752563,2
"841746","dw_4174",2366273,165.520002365112,2086.72999572754,3
"841747","dw_4175",2617136,165.520002365112,2086.72999572754,3
"841752","dw_4176",2352681,2105.62000894547,5573.1800365448,3
"841767","dw_4177",2353093,5049.19995689392,11099.3101119995,4
"841795","dw_4178",2131498,813.700004577637,3626.29002380371,2
"841803","dw_4179",2353703,3133.7799949646,23577.4099617004,4
"841823","dw_4180",2354119,1568.22999644279,10007.0999908447,8
"841911","dw_4181",1616244,475.379989624023,2677.64000701904,2
"841915","dw_4182",2390626,516.599990844727,4038.88996696472,2
"841919","dw_4183",2272324,13514.8999948502,30545.24010849,4
"841939","dw_4184",2355210,3823.30000495911,4547.69000244141,4
"841955","dw_4185",2355834,7410.42000579834,24691.4100055695,6
"841991","dw_4186",2545132,5188.32996177673,15670.7800378799,5
"842026","dw_4187",2355537,167.840000152588,10073.1298484802,4
"842046","dw_4188",2356063,4983.4000043869,13215.7499799728,4
"842086","dw_4189",1035531,5808.53998112679,11753.6401538849,3
"842087","dw_4190",2248867,6259.50995063782,11107.9099826813,6
"842123","dw_4191",2008674,4970.99998784065,17105.9099998474,10
"842243","dw_4192",2840171,885.559999465942,5050.56999206543,3
"842244","dw_4193",2357131,19393.6199207306,25264.7399406433,7
"842249","dw_4194",2810847,19393.6199207306,25264.7399406433,7
"842250","dw_4195",2745739,19393.6199207306,25264.7399406433,7
"842257","dw_4196",2421592,19393.6199207306,25264.7399406433,7
"842259","dw_4197",2746486,19393.6199207306,25264.7399406433,7
"842265","dw_4198",2319991,286.10000038147,2279.10000228882,2
"842267","dw_4199",1360932,1818.13998603821,26333.4999198914,20
"842807","dw_4200",2357542,3643.33999824524,4740.4499874115,2
"842808","dw_4201",2368599,1232.52998578548,5525.81999397278,2
"842814","dw_4202",1986674,51.1399991512299,2121.10000038147,2
"842817","dw_4203",2108090,958.590002059937,1345.84999513626,2
"842818","dw_4204",1532764,7242.67998793721,27633.2699956894,23
"843485","dw_4205",2421125,3554.83001565933,9550.53001403809,4
"843509","dw_4206",2611478,78.6800003051758,2834.52001190186,3
"843519","dw_4207",1298053,7508.73001146317,24766.4100065231,26
"844351","dw_4208",1511298,1027.81999397278,5560.44001960754,7
"844407","dw_4209",1341276,2766.99998521805,23551.9300603867,30
"845307","dw_4210",2545936,721.839993715286,12706.6700782776,3
"845325","dw_4211",1282328,4256.12001395226,11689.6600856781,31
"845472","dw_4212",997555,4256.12001395226,11689.6600856781,31
"846042","dw_4213",1480218,2888.499979496,29753.2900295258,22
"846614","dw_4214",2525003,156.450004577637,6540.18998718262,3
"846632","dw_4215",2039473,677.619993686676,5625.56000709534,2
"846636","dw_4216",2370110,0,5200.6300163269,3
"846648","dw_4217",1778021,627.850004196167,9817.55000686646,14
"846886","dw_4218",2463174,1323.57999944687,16700.500038147,10
"846934","dw_4219",2138626,31076.7199727893,92998.6400971413,45
"846935","dw_4220",2418855,31076.7199727893,92998.6400971413,45
"849022","dw_4221",229379,2104.9199886322,12945.8900337219,13
"849191","dw_4222",608170,1100.15999770164,13981.8099498749,22
"849719","dw_4223",1407701,3041.05000972748,19048.6899671555,22
"850313","dw_4224",2010402,1147.74998950958,13344.27003479,10
"850443","dw_4225",2076593,233.799995422363,6582.23001289368,4
"850459","dw_4226",537804,561.760005950928,5248.66000747681,15
"850714","dw_4227",999438,270.230003356934,2909.18000602722,7
"850770","dw_4228",1881349,334.530004501343,6992.5200176239,14
"850980","dw_4229",1244697,3465.41001439095,10517.6800270081,12
"851184","dw_4230",2495550,3900.01000547409,9245.1800403595,26
"851193","dw_4231",331899,3402.41996908188,42300.2300434113,37
"852710","dw_4232",1316306,1544.58000946045,11583.9399929047,3
"852722","dw_4233",2407070,3428.09999126196,15998.2800254822,5
"852762","dw_4234",2358518,2822.64002871513,5810.16997337341,3
"852771","dw_4235",227218,5517.45000600815,18459.2000541687,15
"852921","dw_4236",2067069,4431.0699634552,38301.8600430489,16
"852925","dw_4237",2359151,0,5477.02001190186,2
"852929","dw_4238",2343855,1667.14999341965,3477.3800201416,2
"852935","dw_4239",2359735,1343.10000133514,9185.09009170532,2
"852939","dw_4240",1571614,5084.27000331879,13289.7199716568,3
"852948","dw_4241",2360341,2263.08999824524,4289.25999069214,2
"852952","dw_4242",2360823,4156.82999610901,8068.55000782013,5
"852953","dw_4243",513203,1182.79998970032,4318.06999397278,9
"853052","dw_4244",2362092,4070.50999212265,14211.0800647736,4
"853072","dw_4245",1122030,10607.3299765587,25447.1400146484,32
"854219","dw_4246",2361173,822.460000991821,1531.69000244141,2
"854223","dw_4247",2361153,2188.53999328613,15416.61003685,6
"854271","dw_4248",1699662,9462.73993110657,57476.6701316833,18
"854311","dw_4249",2390133,2278.91997909546,16799.109998703,3
"854323","dw_4250",2362034,1109.81999731064,3828.53000068665,2
"854327","dw_4251",2363168,3689.07999205589,10225.8700227737,3
"854336","dw_4252",1157288,2109.88001728058,26478.5199298859,14
"854588","dw_4253",2362336,295.899994850159,3310.95004463196,2
"854594","dw_4254",2362630,9076.37992238998,54477.2999305725,12
"854738","dw_4255",2363164,9880.52001714706,21711.4402065277,6
"854780","dw_4256",812865,3982.40999519825,5888.48000431061,7
"854781","dw_4257",2281313,1153.98001480103,6827.98003387451,2
"854791","dw_4258",2363797,2547.80003356934,2907.51001358032,2
"854795","dw_4259",1220856,1720.11999177933,8330.34996795654,3
"854802","dw_4260",2364644,174.849997520447,3737.47001075745,5
"854842","dw_4261",2364416,5283.43996953964,33783.8900966644,10
"854851","dw_4262",2364698,1816.65999984741,3112.22000789642,3
"854866","dw_4263",2364616,342.449995040894,1977.74000549316,3
"854875","dw_4264",305209,2508.70995330811,4449.58005046844,7
"854882","dw_4265",2563819,2508.70995330811,4449.58005046844,7
"854892","dw_4266",2364758,2427.54000806808,9558.8699798584,4
"854916","dw_4267",2830263,970.88999414444,5829.34003257751,2
"854917","dw_4268",1952044,2249.55999207497,21671.9599819183,4
"854935","dw_4269",2182828,903.340008616447,6630.10000038147,2
"854941","dw_4270",2899840,368.6399974823,7373.74999427795,2
"854943","dw_4271",2366640,1996.75999450684,2233.39999771118,2
"854945","dw_4272",2367395,2653.71996212006,4442.23000621796,6
"854951","dw_4273",2367981,257.090000152588,1205.61998748779,2
"854955","dw_4274",1450644,13779.4300413132,42637.1600723267,24
"855651","dw_4275",188891,1210.40001106262,7898.57999706268,11
"855783","dw_4276",1580915,1344.61999511719,21224.9300003052,16
"856055","dw_4277",769898,2038.52997016907,17539.7400398254,25
"856730","dw_4278",307083,7830.75999712944,24566.3899993896,16
"857034","dw_4279",2384915,305.679994344711,3467.62999343872,3
"857046","dw_4280",2508833,3461.09996557236,10498.0400238037,6
"857047","dw_4281",2512187,3461.09996557236,10498.0400238037,6
"857050","dw_4282",2497832,3461.09996557236,10498.0400238037,6
"857052","dw_4283",2546350,283.049998283386,407.550010681152,3
"857064","dw_4284",1586325,1022.99999022484,9892.08000946045,17
"857334","dw_4285",2522079,2829.48999118805,13466.0899429321,6
"857362","dw_4286",2488565,3358.5599822998,8834.11001205444,4
"857382","dw_4287",2521972,1930.41000139713,8229.7300491333,3
"857394","dw_4288",2370417,4004.10000419617,24942.2697563171,3
"857406","dw_4289",2372092,8990.55996656418,28292.1100559235,9
"857505","dw_4290",617006,2465.35006141663,5715.92003059387,2
"857563","dw_4291",2560933,2035.3300049305,12611.390001297,3
"857575","dw_4292",2375779,754.380014419556,4748.28000640869,4
"857595","dw_4293",1599772,224.440003395081,2543.94999694824,5
"857625","dw_4294",2496433,3097.90997934341,9430.0800075531,2
"857631","dw_4295",2504413,3250.44998598099,8508.01997375488,7
"857694","dw_4296",1506947,1878.26997900009,8084.89999771118,10
"857824","dw_4297",1686348,1681.37001228333,37854.9100632668,18
"858256","dw_4298",1441444,4064.29991722107,17051.4101829529,4
"858284","dw_4299",789171,1057.72001075745,3402.25999832153,3
"858294","dw_4300",1697007,2890.89995574951,6360.84002685547,2
"858309","dw_4301",2521664,2380.74999046326,8241.90002441406,5
"858310","dw_4302",2376122,1938.40001487732,8415.04005146027,4
"858311","dw_4303",1130579,1938.40001487732,8415.04005146027,4
"858330","dw_4304",958527,1181.22000789642,8635.54998397827,20
"858729","dw_4305",302006,3333.06000518799,6686.39994812012,3
"858744","dw_4306",1877435,647.580003350973,4963.00002670288,8
"858840","dw_4307",1532087,5962.05997920036,31595.6899571419,19
"859302","dw_4308",2425864,1313.47000074387,10116.4099464417,3
"859314","dw_4309",2393998,0,2857.80999755859,2
"859320","dw_4310",2564768,1061.80000591278,5369.17003774643,2
"859328","dw_4311",2454245,135.309999465942,3969.67002677917,2
"859332","dw_4312",2398715,5153.38998317719,8866.51997375488,6
"859350","dw_4313",1190918,804.729997634888,20373.0400619507,5
"859425","dw_4314",1080288,3814.34998106956,14900.0200577974,5
"859465","dw_4315",2192582,3921.78001117706,25140.8098802567,29
"859969","dw_4316",1770770,421.080009460449,5373.17002487183,15
"860209","dw_4317",2381508,1211.32998561859,11672.9099984169,3
"860210","dw_4318",2765704,1322.90000343323,2510.91000366211,2
"860211","dw_4319",1038489,2387.75996780396,9887.86005592346,4
"860227","dw_4320",1501241,5969.04999256134,27560.059961319,15
"860465","dw_4321",2409971,2502.49000310898,5524.85998439789,5
"860495","dw_4322",2533120,496.179997682571,9078.50999069214,3
"860510","dw_4323",2526569,912.929988741875,15941.5499639511,5
"860545","dw_4324",1888181,2486.52998828888,24692.9000587463,5
"860645","dw_4325",2433282,761.309998273849,7734.83003234863,3
"860657","dw_4326",2475419,597.469999313354,6825.79001426697,3
"860672","dw_4327",1100625,1391.89998722076,7047.8000087738,2
"860678","dw_4328",2488646,1705.20000934601,4880.57999801636,2
"860682","dw_4329",1409102,1078.16999721527,10232.8900356293,13
"860851","dw_4330",2396868,2205.66999816895,20531.2900104523,6
"860893","dw_4331",2011444,1007.59999752045,9211.73003005981,9
"861001","dw_4332",1994426,569.940001487732,2130.74000358582,2
"861007","dw_4333",2573812,599.129993438721,32100.0999412537,4
"861087","dw_4334",1019090,6585.91996431351,35157.4701366425,39
"863154","dw_4335",1692656,2729.18000054359,24719.349981308,8
"863226","dw_4336",2407763,893.090013980865,7021.40998268127,6
"863268","dw_4337",2297354,2230.11999154091,17390.8200941086,7
"863366","dw_4338",1958150,5811.24001276493,13350.830075264,8
"863430","dw_4339",2410614,4971.89999604225,27745.6000747681,7
"863514","dw_4340",2425753,5651.51993691921,13688.5299632549,14
"863546","dw_4341",2314343,1955.17997026443,14826.329990387,6
"863566","dw_4342",1669317,1611.92999315262,4434.12000274658,9
"863638","dw_4343",1222799,5130.77001810074,14227.5200138092,13
"863820","dw_4344",2458798,2079.32000112534,5794.83001899719,3
"863838","dw_4345",1680508,4956.45999336243,35766.3299703598,15
"864162","dw_4346",2423196,982.429986476898,23452.3799762726,5
"864218","dw_4347",441565,2227.8599896431,27026.0299386978,11
"864350","dw_4348",1495801,3997.44996547699,27913.7099790573,24
"865046","dw_4349",481752,1653.80000019073,17531.040019989,20
"865466","dw_4350",2044844,1020.45001602173,7893.19994354248,4
"865473","dw_4351",1005404,2284.52998495102,20751.1899776459,25
"866273","dw_4352",2535554,3015.20000743866,5968.3099822998,3
"866282","dw_4353",2413413,791.040000915527,15176.9401092529,13
"866464","dw_4354",2504593,1169.59999394417,2295.3000125885,2
"866468","dw_4355",1571041,1579.92001819611,13970.6399879456,13
"866663","dw_4356",2497833,1992.57000648975,6577.80002140999,8
"866665","dw_4357",2545009,330.429999113083,955.650016784668,4
"866670","dw_4358",2012355,406.790006637573,24293.5200080872,5
"866700","dw_4359",2472432,1114.41000556946,3243.01001167297,3
"866712","dw_4360",2471516,3668.42001152039,16883.5099458694,7
"866768","dw_4361",429208,1735.48997974396,14420.5000019073,23
"867412","dw_4362",2428320,1649.32999062538,15433.7299690247,7
"867475","dw_4363",2499516,1905.08000659943,10438.2600364685,6
"867523","dw_4364",1673460,22782.7698898315,47252.5200119019,14
"867747","dw_4365",2035153,30.1800003051758,3277.90999221802,2
"867761","dw_4366",85650,7510.84988689423,29230.5799984932,19
"867880","dw_4367",1732956,2624.66997513175,25910.3800373077,9
"868012","dw_4368",1311129,81.5999984741211,2209.85001754761,2
"868016","dw_4369",1384063,2073.35999059677,16498.7000026703,7
"868072","dw_4370",2469741,1114.34999847412,9132.68000125885,3
"868078","dw_4371",62572,2896.3100168705,8781.07001781464,3
"868090","dw_4372",1572740,4442.8600025177,21847.7500782013,11
"868409","dw_4373",2425716,1266.48999524117,5629.87001514435,3
"868418","dw_4374",1595276,2889.15000498295,46294.3900213242,37
"870146","dw_4375",2369258,4212.90002536774,9753.73999404907,5
"870181","dw_4376",593218,15978.9700043201,47641.3099565506,28
"871077","dw_4377",926243,2346.98000144958,8404.27996349335,6
"871102","dw_4378",2375768,285.099994659424,2803.43998336792,2
"871106","dw_4379",2349462,3038.63005232811,9509.85996055603,4
"871122","dw_4380",2178864,1020.00000190735,10747.3899002075,8
"871186","dw_4381",1655046,932.309996604919,4224.30002212524,19
"871566","dw_4382",1416223,2988.28998565674,9657.70003509521,19
"871567","dw_4383",1611074,2988.28998565674,9657.70003509521,19
"871999","dw_4384",2372862,6743.35995054245,20864.5298938751,4
"872009","dw_4385",1520695,1003.67000007629,9099.80003261566,14
"872298","dw_4386",2345651,915.799989700317,9694.07998323441,3
"872310","dw_4387",747739,2062.96997308731,17021.5499830246,15
"872535","dw_4388",2441595,237.169990539551,3635.66003036499,3
"872547","dw_4389",2373012,3507.58001041412,17235.089987278,8
"872610","dw_4390",1466935,299.490000724792,2084.25002098083,4
"872634","dw_4391",2353300,456.930000305176,4238.65001869202,2
"872638","dw_4392",831025,828.590005874634,4847.49999523163,2
"872642","dw_4393",1042036,2012.2200012207,3841.39002990723,8
"872706","dw_4394",2374487,1197.61000728607,8780.13999938965,2
"872707","dw_4395",1482497,3822.34997650981,22975.3600356579,14
"872917","dw_4396",1901380,990.259990692139,12698.3000679016,15
"873202","dw_4397",1829550,795.000000476837,3851.40000534058,3
"873223","dw_4398",2475455,795.000000476837,3851.40000534058,3
"873239","dw_4399",2375023,6991.17993545532,14580.910238266,7
"873275","dw_4400",2445036,0,6044.1300239563,2
"873279","dw_4401",2375140,252.829997777939,2722.44999599457,2
"873283","dw_4402",2375204,1777.08001327515,9965.30996322632,3
"873292","dw_4403",883129,7468.06999588013,17762.3300099373,21
"873817","dw_4404",2376565,620.610001564026,5253.24000358582,3
"873826","dw_4405",2376941,4140.16009998322,8726.17997360229,3
"873830","dw_4406",2376892,812.249994277954,27051.8999977112,6
"873878","dw_4407",2388629,781.379991531372,2221.88000488281,2
"873890","dw_4408",2377096,1903.6200094223,18477.8399753571,2
"873910","dw_4409",2381211,4661.17998218536,15117.250125885,10
"873952","dw_4410",1679663,8071.92000579834,56055.2198505402,6
"874018","dw_4411",346346,2662.92998981476,12619.6000080109,7
"874081","dw_4412",1294521,3519.71999916434,15048.1900577545,17
"874455","dw_4413",2380027,2543.629986763,5587.43005466461,4
"874475","dw_4414",2739562,105.700001716614,3053.58999633789,6
"874477","dw_4415",1143255,3898.08998537064,14422.909992218,4
"874497","dw_4416",1042127,2519.03997993469,7448.60003852844,3
"874509","dw_4417",2381055,1247.67999649048,6802.05996894836,5
"874513","dw_4418",2387854,625.35999584198,10193.3600120544,3
"874522","dw_4419",2027886,1808.36999416351,7927.29005527496,4
"874550","dw_4420",2430989,1537.35999917984,7243.48002624512,2
"874558","dw_4421",2383688,755.389998435974,3268.17999649048,3
"874567","dw_4422",2383484,361.299999237061,5772.61004066467,2
"874573","dw_4423",2390687,997.439990520477,3605.86001348495,3
"874579","dw_4424",2804354,306.170000880957,6322.91003799438,2
"874580","dw_4425",2544911,306.170000880957,6322.91003799438,2
"874582","dw_4426",2331016,1204.60001373291,5734.68002033234,4
"874598","dw_4427",2389177,2464.46000289917,10926.3399944305,3
"874610","dw_4428",2430109,3976.89999103546,15027.8800029755,3
"874622","dw_4429",2385694,1488.59000396729,10516.3200416565,4
"874646","dw_4430",2390491,6882.36998558044,13396.8700237274,3
"874647","dw_4431",1345672,9034.14997017384,115057.599982738,19
"877440","dw_4432",2386227,1078.30001068115,15769.3000888824,5
"877470","dw_4433",1454297,1329.16000121832,4077.83002853394,5
"877495","dw_4434",2530982,302.369998931885,8017.95003318787,4
"877527","dw_4435",1165766,659.009990692139,9455.84005355835,3
"877536","dw_4436",2508934,620.999973297119,3945.45996284485,2
"877542","dw_4437",1158189,169.379997253418,8441.92002105713,4
"877562","dw_4438",2419197,3767.53000593185,21875.5599632263,4
"877586","dw_4439",1093587,6027.34992456436,19524.9100246429,11
"877707","dw_4440",406929,2422.31000518799,9234.56000804901,9
"877815","dw_4441",2454554,1789.49999713898,8713.32000589371,4
"877843","dw_4442",878461,11173.1399664879,19873.010093689,15
"877942","dw_4443",2500194,3393.60002803802,8166.33006095886,4
"877962","dw_4444",974193,2026.859998703,7659.73001861572,9
"878043","dw_4445",1189179,3937.06998634338,18721.1398839951,13
"878238","dw_4446",2786350,4291.8900475502,25185.5999250412,3
"878240","dw_4447",1572107,1101.6399936676,7623.45999526978,11
"878372","dw_4448",2507771,1719.61999428272,4278.97999572754,4
"878376","dw_4449",1690463,1463.34000444412,9325.74003601074,7
"878412","dw_4450",2469513,793.389999240637,11998.0800132751,6
"878421","dw_4451",2444851,1756.28000020981,10713.0600099564,6
"878457","dw_4452",2325884,773.599988937378,7890.06000709534,4
"878477","dw_4453",2394347,236.099998950958,4967.8399772644,3
"878489","dw_4454",902591,766.159992575645,12058.3600482941,23
"879064","dw_4455",722380,5751.52996516228,30268.559994936,31
"880114","dw_4456",1570162,0,569.790000915527,5
"880144","dw_4457",1342908,977.400018692017,23131.280040741,3
"880192","dw_4458",1633594,1906.56000208855,5862.00000953674,7
"880200","dw_4459",1700559,1906.56000208855,5862.00000953674,7
"880243","dw_4460",2077561,1254.49003791809,6093.02002334595,2
"880247","dw_4461",1938943,5173.53999328613,24529.3199958801,15
"880517","dw_4462",1223306,802.660005569458,2335.92998981476,2
"880518","dw_4463",1619811,8383.59997987747,39919.229912281,16
"880886","dw_4464",1253895,1378.89000892639,16776.050034523,20
"881306","dw_4465",258649,757.499994277954,4523.57001686096,3
"881321","dw_4466",1295327,2479.57000923157,21917.5200738907,6
"881489","dw_4467",2547357,273.509997844696,3860.24999046326,2
"881495","dw_4468",124878,900.66000148654,13266.7500743866,10
"881615","dw_4469",2013429,1191.96999931335,12394.2200546265,13
"881784","dw_4470",2012869,14568.3100836277,11529.9600095749,6
"881844","dw_4471",321339,6873.2499550581,24026.040037632,35
"883314","dw_4472",2438999,5783.81998348236,20298.2799606323,2
"883320","dw_4473",1431937,1312.82000160217,16524.0500049591,19
"883738","dw_4474",28102,1228.52999305725,14847.4100208282,8
"883818","dw_4475",2637837,1311.80000591278,6996.1200466156,8
"883826","dw_4476",2569720,1461.3200044632,20193.9399709702,6
"883874","dw_4477",2520327,1550.89001274109,6444.99003458023,2
"883884","dw_4478",1373432,867.150002241135,9595.3200302124,14
"884122","dw_4479",1920829,417.720000982285,13159.3999919891,10
"884232","dw_4480",1274945,722.719997406006,10852.460018158,4
"884256","dw_4481",2345964,197.860001087189,4137.75001525879,3
"884265","dw_4482",1035142,5047.67996382713,14433.2199807167,23
"884886","dw_4483",1601150,1062.18999862671,16159.5299530029,6
"884940","dw_4484",1552108,1653.32999801636,4819.33002281189,3
"884956","dw_4485",2437604,274.89999961853,2733.03999900818,2
"884960","dw_4486",2403038,182.310002803802,5136.78001022339,4
"884980","dw_4487",1377196,5093.2999727726,32009.0201332569,6
"885060","dw_4488",961893,1250.04000854492,6633.52000808716,9
"885150","dw_4489",2404738,2378.98999166489,5008.64001274109,3
"885165","dw_4490",635482,2148.68996429443,6362.6699886322,11
"885308","dw_4491",1214958,9483.24998021126,43830.2500209808,26
"886088","dw_4492",2079615,979.789989471436,12489.3899936676,9
"886187","dw_4493",2402370,1906.88001358509,4625.57002830505,3
"886202","dw_4494",2386550,238.56000328064,19282.2099456787,2
"886222","dw_4495",2826285,2257.90001678467,4249.6499710083,2
"886223","dw_4496",1310097,1280.39001607895,19466.9599590302,17
"886529","dw_4497",2014160,2901.71002101898,29323.8099403381,6
"886534","dw_4498",1983074,2901.71002101898,29323.8099403381,6
"886545","dw_4499",2388137,1154.36999893188,4440.49003601074,6
"886587","dw_4500",2392935,2156.31004881859,4305.24996232986,2
"886591","dw_4501",2401174,11230.4199752808,19227.3000106812,10
"886592","dw_4502",2390993,11230.4199752808,19227.3000106812,10
"886596","dw_4503",2401202,11230.4199752808,19227.3000106812,10
"886597","dw_4504",1821529,1997.2100366354,2782.80995750427,2
"886609","dw_4505",1425494,1617.19999587536,6379.71000671387,3
"886613","dw_4506",2402076,2969.49998044968,11109.2999744415,3
"886617","dw_4507",2393634,1431.99998664856,6227.359998703,4
"886637","dw_4508",2215789,0,3596,2
"886649","dw_4509",2391408,1185.1399962306,5852.92999649048,2
"886653","dw_4510",2391748,477.209995388985,4169.59997749329,2
"886659","dw_4511",2391747,1374.03999423981,7683.1700220108,4
"886675","dw_4512",2392482,104.930000305176,5890.89002227783,4
"886695","dw_4513",2392506,1319.00000357628,15454.620054245,7
"886744","dw_4514",2392335,474.00999879837,4030.76003265381,3
"886759","dw_4515",2393827,2280.23998260498,12973.950012207,4
"886779","dw_4516",2394398,94.5800018310547,4585.51000213623,3
"886788","dw_4517",2597097,3184.07002639771,13643.7200202942,16
"886792","dw_4518",531421,348.440002441406,5971.390001297,4
"886812","dw_4519",2400378,793.519990921021,2861.32001495361,2
"886816","dw_4520",2028543,972.209999084473,5347.44000244141,2
"886820","dw_4521",1798912,22.7900009155273,2430.60998153687,2
"886822","dw_4522",2398775,6113.11999416351,15043.3999881744,3
"886831","dw_4523",1573146,3894.74994802475,11444.6600103378,18
"887071","dw_4524",2339822,3638.96998119354,10337.8800487518,3
"887083","dw_4525",1779682,1800.45999336243,7498.90003967285,13
"887265","dw_4526",2400249,2989.69002819061,8498.42995500565,3
"887274","dw_4527",986184,6863.67998084426,23312.1700668335,28
"888226","dw_4528",2400341,11212.959903717,18720.400138855,5
"888238","dw_4529",50129,490.740007400513,11529.7300512791,8
"888263","dw_4530",2831149,978.099985122681,8101.06001281738,2
"888265","dw_4531",910400,5344.88994216919,12227.4299449921,17
"888571","dw_4532",2022593,348.010004043579,4228.93000030518,5
"888575","dw_4533",1014321,5345.71998023987,79867.5099220276,14
"888813","dw_4534",1507956,5722.47991895676,16078.9600582123,14
"889023","dw_4535",2469091,441.699998855591,10119.1800403595,6
"889113","dw_4536",1322984,743.45999789238,6340.44003629684,6
"889167","dw_4537",2480056,33.2699995040894,4743.42002296448,4
"889191","dw_4538",2630379,2221.07997059822,10665.0300245285,4
"889200","dw_4539",1336122,3404.89995718002,31761.0999984741,21
"889725","dw_4540",2558984,2815.82999992371,10148.8499755859,2
"889740","dw_4541",455610,1113.26999473572,3715.06002044678,4
"889760","dw_4542",2548581,871.910015106201,6314.82001495361,3
"889772","dw_4543",2551654,1726.69999504089,7947.97004318237,3
"889776","dw_4544",2458667,799.520009040833,6537.75000572205,3
"889782","dw_4545",2435748,1986.26000022888,8022.39003944397,3
"889794","dw_4546",1516023,1278.95999526978,7308.93003082275,4
"889946","dw_4547",2462315,34.9000015258789,1891.14000320435,3
"889964","dw_4548",2419682,4102.6500415802,9252.15004634857,3
"889972","dw_4549",2453992,1487.35998749733,6365.94003391266,3
"889981","dw_4550",1424107,32.2999992370606,10749.6299705505,3
"889993","dw_4551",476499,3740.42998218536,17323.1300501823,19
"890563","dw_4552",402057,5627.87997078896,39564.6500339508,36
"890983","dw_4553",2489055,663.900009155273,5341.33001232147,2
"890984","dw_4554",2806564,1809.19000339508,7407.35000228882,2
"890985","dw_4555",2502847,1137.17998886108,2118.82000732422,2
"890986","dw_4556",2712807,1775.50000056624,12946.9700260162,4
"890992","dw_4557",364708,383.819999694824,7644.18004441261,5
"891022","dw_4558",2808717,3246.83997058868,11926.4799971581,4
"891024","dw_4559",2526752,5079.20997714996,25399.8400974274,14
"891145","dw_4560",2537499,279.590000152588,12205.9099884033,5
"891165","dw_4561",2472224,1828.25999498367,12429.8700704575,5
"891200","dw_4562",458217,3837.1899895668,17337.1599407196,18
"891596","dw_4563",701980,3788.82999175787,53172.8899650574,16
"891884","dw_4564",2430415,1732.00001573563,9714.13002967834,3
"891896","dw_4565",702201,1546.6199965477,33981.0700602531,53
"891905","dw_4566",1021680,1546.6199965477,33981.0700602531,53
"891916","dw_4567",2395186,1546.6199965477,33981.0700602531,53
"893311","dw_4568",2395186,6694.14004325867,29890.6400413513,19
"893318","dw_4569",2543614,4146.17998123169,15894.220085144,2
"893330","dw_4570",2456520,701.179996490479,9909.20999145508,3
"893338","dw_4571",2396279,3220.95996761322,12791.9899578094,3
"893356","dw_4572",2401114,319.5,8053.17999649048,2
"893368","dw_4573",1379918,116.299998760223,7127.46005058289,5
"893393","dw_4574",2375004,2117.53998661041,4153.62998104095,3
"893405","dw_4575",232108,904.920016288757,4567.98000144958,2
"893406","dw_4576",915453,147.89999961853,721.309997558594,2
"893412","dw_4577",2403426,277.699996948242,10143.43998909,7
"893448","dw_4578",2407356,90.9000015258789,1639.59997558594,3
"893449","dw_4579",2404006,657.740013122559,8371.44001197815,2
"893453","dw_4580",2403929,1079.43000054359,12773.9600133896,2
"893457","dw_4581",702863,1039.9000005722,13801.0200004578,12
"893557","dw_4582",2321928,570.049997925758,7729.83007240295,3
"893569","dw_4583",1663057,1475.12000370026,6680.5900156498,17
"893892","dw_4584",2403962,14.6000003814697,7527.2500038147,3
"893904","dw_4585",2405898,8207.01995515823,26164.6000423431,3
"893916","dw_4586",366457,996.690012931824,6067.37001514435,2
"893924","dw_4587",1828975,1009.10998916626,7993.78003692627,2
