"","phone_id","user_id","dw_kind","platform","os"
"860672","513540",1100625,"courier","app","ios"
"860678","513677",2488646,"courier","app","android"
"860682","51376",1409102,"courier","app","ios"
"860851","513905",2396868,"courier","app","android"
"860893","51393",2011444,"courier","web","windows"
"861001","513943",1994426,"courier","web","windows"
"861007","513963",2573812,"courier","app","ios"
"861087","51441",1019090,"courier","app","android"
"863154","51451",1692656,"courier","app","ios"
"863226","514638",2407763,"courier","app","android"
"863268","514669",2297354,"courier","app","android"
"863366","51506",1958150,"courier","web","windows"
"863430","515063",2410614,"courier","app","android"
"863514","51530",2425753,"courier","app","android"
"863546","515649",2314343,"courier","app","android"
"863566","51570",1669317,"courier","web","mac"
"863638","51616",1222799,"courier","app","android"
"863820","517068",2458798,"courier","app","ios"
"863838","5174",1680508,"courier","web","windows"
"864162","517716",2423196,"courier","web","windows"
"864218","51773",441565,"courier","web","windows"
"864350","51782",1495801,"courier","app","android"
"865046","51789",481752,"courier","web","windows"
"865466","518124",2044844,"courier","app","android"
"865473","51828",1005404,"courier","app","android"
"866273","518815",2535554,"courier","app","ios"
"866282","518878",2413413,"courier","app","ios"
"866464","519074",2504593,"courier","web","windows"
"866468","51930",1571041,"courier","web","android"
"866663","519707",2497833,"courier","web","windows"
"866665","51998",2545009,"courier","app","ios"
"866670","51999",2012355,"courier","app","ios"
"866700","520039",2472432,"courier","web","windows"
"866712","520121",2471516,"courier","app","android"
"866768","52042",429208,"courier","app","ios"
"867412","520532",2428320,"courier","web","windows"
"867475","521185",2499516,"courier","web","windows"
"867523","52145",1673460,"courier","app","android"
"867747","521593",2035153,"courier","app","android"
"867761","52193",85650,"courier","web","windows"
"867880","5221",1732956,"courier","web","windows"
"868012","522252",1311129,"courier","app","android"
"868016","52261",1384063,"courier","app","android"
"868072","523023",2469741,"courier","web","mac"
"868078","523384",62572,"courier","web","windows"
"868090","52382",1572740,"courier","web","windows"
"868409","523877",2425716,"courier","app","android"
"868418","52392",1595276,"courier","web","windows"
"870146","523947",2369258,"courier","web","windows"
"870181","52399",593218,"courier","app","windows"
"871077","524136",926243,"courier","app","ios"
"871102","524250",2375768,"courier","app","ios"
"871106","524495",2349462,"courier","web","windows"
"871122","524499",2178864,"courier","app","android"
"871186","52456",1655046,"courier","web","windows"
"871566","5246",1416223,"courier","web","windows"
"871567","5246",1611074,"courier","web","windows"
"871999","524742",2372862,"courier","app","android"
"872009","52490",1520695,"courier","app","android"
"872298","525043",2345651,"courier","web","windows"
"872310","52506",747739,"courier","app","android"
"872535","525106",2441595,"courier","app","android"
"872547","525121",2373012,"courier","app","ios"
"872610","525170",1466935,"courier","app","android"
"872634","525258",2353300,"courier","web","windows"
"872638","525359",831025,"courier","app","ios"
"872642","52556",1042036,"courier","app","android"
"872706","525579",2374487,"courier","web","windows"
"872707","52558",1482497,"courier","app","android"
"872917","52570",1901380,"courier","app","ios"
"873202","525718",1829550,"courier","web","windows"
"873223","525718",2475455,"courier","web","windows"
"873239","525740",2375023,"courier","web","android"
"873275","525767",2445036,"courier","web","windows"
"873279","525772",2375140,"courier","web","windows"
"873283","525781",2375204,"courier","web","windows"
"873292","526",883129,"courier","app","android"
"873817","526103",2376565,"courier","app","ios"
"873826","526145",2376941,"courier","web","windows"
"873830","526225",2376892,"courier","web","windows"
"873878","526302",2388629,"courier","app","android"
"873890","526391",2377096,"courier","web","windows"
"873910","526502",2381211,"courier","app","android"
"873952","526578",1679663,"courier","app","ios"
"874018","52669",346346,"courier","web","windows"
"874081","527075",1294521,"courier","web","windows"
"874455","527198",2380027,"courier","app","android"
"874475","52730",2739562,"courier","web","windows"
"874477","527445",1143255,"courier","app","android"
"874497","527474",1042127,"courier","app","ios"
"874509","527522",2381055,"pickup","app","ios"
"874513","527596",2387854,"courier","app","ios"
"874522","52765",2027886,"courier","app","android"
"874550","527899",2430989,"courier","app","android"
"874558","528053",2383688,"courier","web","ios"
"874567","528113",2383484,"courier","web","mac"
"874573","528166",2390687,"courier","app","android"
"874579","528179",2804354,"courier","web","ios"
"874580","528179",2544911,"courier","web","ios"
"874582","528402",2331016,"courier","web","windows"
"874598","528528",2389177,"courier","web","windows"
"874610","528605",2430109,"courier","web","windows"
"874622","528610",2385694,"courier","app","android"
"874646","528662",2390491,"courier","web","android"
"874647","5287",1345672,"courier","web","windows"
"877440","528731",2386227,"courier","app","android"
"877470","52954",1454297,"courier","web","windows"
"877495","529604",2530982,"courier","web","windows"
"877527","529721",1165766,"courier","app","ios"
"877536","529788",2508934,"courier","web","windows"
"877542","529914",1158189,"courier","app","ios"
"877562","529929",2419197,"courier","app","ios"
"877586","52996",1093587,"courier","app","android"
"877707","53032",406929,"courier","web","windows"
"877815","530394",2454554,"courier","web","windows"
"877843","5307",878461,"courier","app","ios"
"877942","530762",2500194,"courier","web","windows"
"877962","53078",974193,"courier","app","ios"
"878043","53089",1189179,"courier","app","ios"
"878238","531016",2786350,"courier","app","ios"
"878240","5312",1572107,"courier","app","ios"
"878372","531252",2507771,"courier","web","android"
"878376","53128",1690463,"courier","app","ios"
"878412","531326",2469513,"courier","app","android"
"878421","531515",2444851,"courier","app","ios"
"878457","531619",2325884,"courier","web","windows"
"878477","531652",2394347,"courier","web","windows"
"878489","53190",902591,"courier","app","android"
"879064","532",722380,"courier","web","windows"
"880114","53203",1570162,"courier","web","ios"
"880144","532096",1342908,"courier","app","android"
"880192","5325",1633594,"courier","web","windows"
"880200","5325",1700559,"courier","web","windows"
"880243","533272",2077561,"courier","app","ios"
"880247","53366",1938943,"courier","app","android"
"880517","533717",1223306,"courier","web","windows"
"880518","53381",1619811,"courier","app","android"
"880886","53388",1253895,"courier","web","windows"
"881306","533992",258649,"courier","app","android"
"881321","534084",1295327,"courier","web","android"
"881489","534377",2547357,"courier","app","ios"
"881495","534443",124878,"courier","web","ios"
"881615","53471",2013429,"courier","web","mac"
"881784","53476",2012869,"courier","web","windows"
"881844","53487",321339,"courier","app","ios"
"883314","535403",2438999,"courier","app","android"
"883320","53545",1431937,"courier","app","android"
"883738","53551",28102,"express_delivery","app","android"
"883818","53583",2637837,"courier","app","android"
"883826","536231",2569720,"courier","app","android"
"883874","536422",2520327,"courier","app","ios"
"883884","53643",1373432,"courier","web","windows"
"884122","53661",1920829,"courier","web","mac"
"884232","537213",1274945,"courier","web","windows"
"884256","537371",2345964,"courier","web","windows"
"884265","5374",1035142,"courier","app","android"
"884886","537734",1601150,"courier","app","android"
"884940","537959",1552108,"courier","app","ios"
"884956","538000",2437604,"courier","app","ios"
"884960","538064",2403038,"courier","web","linux"
"884980","538150",1377196,"courier","app","ios"
"885060","53816",961893,"courier","web","windows"
"885150","538265",2404738,"courier","web","windows"
"885165","53853",635482,"courier","app","ios"
"885308","53936",1214958,"courier","app","android"
"886088","53956",2079615,"courier","web","mac"
"886187","54026",2402370,"courier","app","android"
"886202","540469",2386550,"courier","app","android"
"886222","540556",2826285,"courier","app","android"
"886223","54068",1310097,"courier","app","android"
"886529","54075",2014160,"courier","app","ios"
"886534","54075",1983074,"courier","app","ios"
"886545","540805",2388137,"courier","web","ios"
"886587","540961",2392935,"courier","app","ios"
"886591","541077",2401174,"courier","app","windows"
"886592","541077",2390993,"courier","app","windows"
"886596","541077",2401202,"courier","app","windows"
"886597","541142",1821529,"courier","app","ios"
"886609","541364",1425494,"courier","web","windows"
"886613","541410",2402076,"courier","app","ios"
"886617","541639",2393634,"courier","web","ios"
"886637","541664",2215789,"courier","app","ios"
"886649","541807",2391408,"courier","web","windows"
"886653","541875",2391748,"courier","app","android"
"886659","541924",2391747,"courier","web","windows"
"886675","542039",2392482,"courier","web","windows"
"886695","542051",2392506,"courier","app","ios"
"886744","542112",2392335,"courier","web","ios"
"886759","542493",2393827,"courier","web","windows"
"886779","542642",2394398,"courier","web","android"
"886788","54270",2597097,"courier","web","windows"
"886792","54289",531421,"courier","app","ios"
"886812","542994",2400378,"courier","app","android"
"886816","543157",2028543,"courier","app","android"
"886820","543416",1798912,"courier","app","ios"
"886822","543567",2398775,"courier","app","ios"
"886831","54362",1573146,"courier","web","ios"
"887071","543783",2339822,"courier","app","android"
"887083","54383",1779682,"courier","app","android"
"887265","543939",2400249,"courier","web","windows"
"887274","54396",986184,"courier","app","android"
"888226","543961",2400341,"courier","web","windows"
"888238","54438",50129,"courier","web","windows"
"888263","544732",2831149,"courier","app","android"
"888265","5449",910400,"courier","app","android"
"888571","54517",2022593,"courier","app","ios"
"888575","54607",1014321,"courier","app","ios"
"888813","54663",1507956,"courier","app","android"
"889023","546649",2469091,"courier","app","ios"
"889113","54671",1322984,"courier","web","windows"
"889167","547230",2480056,"courier","web","android"
"889191","547273",2630379,"courier","app","android"
"889200","54749",1336122,"courier","web","windows"
"889725","547493",2558984,"courier","app","android"
"889740","54763",455610,"courier","app","ios"
"889760","547841",2548581,"courier","app","android"
"889772","547842",2551654,"courier","web","windows"
"889776","548244",2458667,"courier","app","android"
"889782","548413",2435748,"courier","web","android"
"889794","548571",1516023,"courier","app","android"
"889946","548878",2462315,"courier","web","mac"
"889964","548934",2419682,"courier","app","ios"
"889972","549126",2453992,"courier","app","android"
"889981","549466",1424107,"courier","web","mac"
"889993","54948",476499,"courier","app","android"
"890563","54951",402057,"courier","app","ios"
"890983","549592",2489055,"courier","web","windows"
"890984","549677",2806564,"courier","app","ios"
"890985","549709",2502847,"courier","app","ios"
"890986","549844",2712807,"courier","app","android"
"890992","55006",364708,"courier","app","ios"
"891022","550190",2808717,"courier","web","windows"
"891024","550216",2526752,"courier","web","windows"
"891145","550246",2537499,"courier","web","windows"
"891165","550519",2472224,"courier","web","windows"
"891200","55115",458217,"courier","app","ios"
"891596","55121",701980,"courier","app","ios"
"891884","551631",2430415,"courier","app","android"
"891896","55218",702201,"courier","web","windows"
"891905","55218",1021680,"courier","web","windows"
"891916","55218",2395186,"courier","web","windows"
"893311","55266",2395186,"courier","web","windows"
"893318","552808",2543614,"courier","app","ios"
"893330","552850",2456520,"courier","app","android"
"893338","553448",2396279,"courier","web","windows"
"893356","553499",2401114,"courier","web","windows"
"893368","553569",1379918,"courier","web","windows"
"893393","553872",2375004,"pickup","web","android"
"893405","554010",232108,"courier","app","ios"
"893406","554052",915453,"courier","app","ios"
"893412","554141",2403426,"courier","web","windows"
"893448","554209",2407356,"courier","web","windows"
"893449","554274",2404006,"courier","app","ios"
"893453","554314",2403929,"courier","web","windows"
"893457","55444",702863,"courier","app","ios"
"893557","554518",2321928,"courier","app","ios"
"893569","5546",1663057,"courier","app","android"
"893892","554616",2403962,"courier","web","ios"
"893904","554788",2405898,"courier","app","android"
"893916","554880",366457,"courier","web","windows"
"893924","554956",1828975,"pickup","web","windows"
"893974","55503",2276268,"courier","web","windows"
"893976","555042",1941217,"courier","app","android"
"893980","555169",1118225,"courier","web","windows"
"894043","555309",2408153,"courier","app","android"
"894059","555321",2408261,"courier","web","android"
"894075","555340",1650947,"courier","app","android"
"894155","555387",1217306,"courier","app","ios"
"894197","55545",672605,"courier","app","android"
"894269","555460",1603684,"courier","app","ios"
"894305","555516",2409086,"courier","app","android"
"894309","555533",2409368,"courier","web","windows"
"894313","555627",2850899,"courier","app","android"
"894314","55564",671431,"courier","web","windows"
"894996","555808",2410191,"courier","app","android"
"895011","55752",2316980,"courier","web","windows"
"895017","55781",1221602,"courier","app","android"
"895305","5581",1628281,"courier","app","ios"
"895345","558158",2501966,"courier","app","android"
"895349","558178",2488618,"courier","web","windows"
"895367","55823",329153,"courier","app","ios"
"897005","558413",2492229,"courier","web","windows"
"897020","55869",657765,"courier","app","ios"
"897275","55870",704289,"courier","app","android"
"897418","559642",2547864,"courier","web","windows"
"897424","559668",2451824,"courier","app","android"
"897430","559905",2554672,"courier","app","ios"
"897496","55996",400260,"courier","app","ios"
"897650","560727",2410530,"courier","web","windows"
"897659","560739",2410590,"courier","app","ios"
"897668","56080",329148,"courier","app","ios"
"898124","561005",2417196,"courier","app","android"
"898149","561450",2416488,"courier","app","android"
"898155","56161",293794,"courier","app","android"
"898171","561616",2555369,"courier","app","ios"
"898172","561649",2414274,"courier","app","android"
"898180","561903",2415634,"courier","app","ios"
"898204","56230",362002,"courier","app","android"
"898779","562448",2418783,"courier","web","windows"
"898785","562509",2297371,"courier","app","ios"
"898786","56375",257354,"courier","app","android"
"899461","56460",42540,"courier","app","android"
"899879","5657",1360479,"courier","web","windows"
"900845","566107",786706,"courier","app","ios"
"900875","566285",2543704,"courier","app","ios"
"900896","56658",102207,"courier","web","windows"
"900976","5666",881806,"courier","web","windows"
"901460","56662",434150,"courier","web","windows"
"902936","56688",170248,"courier","web","windows"
"903146","5674",2452981,"courier","app","android"
"903432","56800",706660,"courier","web","windows"
"903488","56803",333648,"courier","app","other"
"904268","569636",2364859,"courier","web","windows"
"904298","569652",2432622,"courier","app","android"
"904310","569748",2500336,"courier","web","android"
"904400","569790",2488142,"courier","web","windows"
"904415","570234",1995636,"courier","app","android"
"904421","57037",376005,"courier","app","ios"
"904801","570854",2828659,"courier","app","android"
"904809","57103",624526,"courier","app","android"
"904879","571102",2457266,"courier","app","ios"
"904959","57112",683656,"courier","web","windows"
"905154","571359",2492663,"courier","app","ios"
"905166","571581",2421077,"courier","app","ios"
"905172","571921",2422373,"courier","app","android"
"905178","572041",2425937,"courier","app","android"
"905184","572127",2420302,"courier","web","windows"
"905190","572257",2425776,"courier","app","android"
"905205","572384",2430368,"courier","app","ios"
"905225","572823",2363913,"courier","web","windows"
"905234","572886",2435429,"courier","app","android"
"905254","5729",1592475,"courier","app","android"
"905691","573016",1939219,"courier","app","android"
"905711","57333",707975,"courier","app","ios"
"905999","573374",2575441,"courier","web","windows"
"906014","573981",2575576,"courier","app","ios"
"906020","57418",405623,"courier","app","android"
"906884","574791",2505146,"courier","app","android"
"906885","57500",331800,"courier","app","android"
"906995","57502",1467278,"courier","app","android"
"907001","5751",1702065,"courier","app","android"
"907645","57634",623015,"courier","web","windows"
"907735","57643",1071268,"courier","app","android"
"907975","57649",343858,"courier","app","android"
"908065","57804",446232,"courier","app","ios"
"908071","57824",285522,"courier","web","windows"
"908151","5783",1614943,"courier","web","windows"
"908749","57891",365082,"courier","web","windows"
"911493","579610",2577489,"courier","web","windows"
"911528","58055",1524183,"courier","app","ios"
"911736","58086",322862,"courier","app","ios"
"911866","58133",1164433,"courier","web","windows"
"911956","581729",2310287,"courier","web","windows"
"911957","581779",577975,"courier","web","windows"
"911961","581845",2428857,"courier","web","windows"
"911977","582025",1728795,"courier","app","android"
"911981","58222",492863,"courier","web","windows"
"912233","582395",2430960,"courier","web","windows"
"912237","582422",2421964,"courier","app","ios"
"912241","58243",710517,"courier","web","windows"
"912406","582442",2394303,"courier","app","ios"
"912412","582444",1555187,"courier","app","android"
"912416","582459",2431579,"courier","web","windows"
"912420","582477",2432360,"courier","web","windows"
"912429","582711",2432259,"courier","web","android"
"912433","582790",2433108,"courier","app","android"
"912439","58280",1791331,"courier","app","android"
"912559","582823",2432835,"courier","web","windows"
"912560","582973",2433508,"courier","app","ios"
"912561","583100",2434268,"courier","app","android"
"912565","583150",2436608,"courier","app","android"
"912569","583603",2436659,"courier","app","ios"
"912578","583719",2437226,"courier","app","android"
"912587","583778",2906265,"courier","web","windows"
"912590","583814",2441948,"courier","app","ios"
"912592","584605",2440752,"courier","web","mac"
"912616","58551",411267,"courier","app","ios"
"912905","58561",711351,"courier","web","windows"
"913129","58621",1894947,"courier","app","ios"
"913144","58623",722936,"courier","web","android"
"913994","586568",1466096,"courier","app","android"
"914003","586753",2620084,"courier","app","android"
"914009","586764",1480805,"courier","web","windows"
"914023","586828",1367376,"courier","web","ios"
"914038","58703",283131,"courier","web","mac"
"914494","587200",1879633,"courier","app","ios"
"914496","587573",2529348,"courier","app","android"
"914505","587649",2709606,"courier","app","windows"
"914506","58850",712237,"courier","app","ios"
"914810","588595",1430968,"courier","web","windows"
"914818","5890",1732041,"courier","app","android"
"914834","5890",887273,"courier","app","android"
"915422","58951",2263219,"courier","web","mac"
"915447","58953",5619,"courier","web","windows"
"915510","590779",2639901,"courier","web","ios"
"915511","591586",2441374,"courier","web","windows"
"915517","591664",2464532,"courier","app","android"
"915526","591959",2442898,"courier","web","windows"
"915530","592769",2446542,"courier","app","android"
"915534","592956",2447185,"courier","app","android"
"915543","593",1696312,"courier","app","ios"
"915578","593013",2304631,"courier","web","windows"
"915583","593052",2447756,"courier","web","windows"
"915603","593058",2448561,"courier","app","android"
"915607","593133",2448384,"courier","app","ios"
"915619","593391",2216453,"courier","app","android"
"915625","593452",2449756,"courier","app","android"
"915629","59358",42265,"courier","web","windows"
"916479","59432",398337,"courier","app","android"
"916700","5944",2715755,"courier","app","android"
"916701","594518",2571744,"courier","app","android"
"916707","594614",2471357,"courier","app","android"
"916713","595068",2393585,"courier","app","android"
"916719","595214",1522658,"courier","web","windows"
"916754","595246",2544830,"courier","app","ios"
"916766","595262",202583,"courier","app","android"
"916778","595733",158273,"courier","app","ios"
"916784","59587",2356779,"courier","app","ios"
"916788","595880",2859584,"courier","app","android"
"916789","596008",2469993,"courier","app","android"
"916801","59606",446208,"courier","web","windows"
"917011","59636",468012,"courier","app","android"
"917131","59702",314936,"courier","web","windows"
"917211","59706",1065605,"courier","web","ios"
"917497","59742",714262,"courier","app","android"
"917567","598448",2451250,"courier","web","android"
"917583","598566",1399869,"courier","app","android"
"917595","598580",2451871,"courier","web","windows"
"917610","598985",2872543,"courier","app","ios"
"917611","599041",2454670,"courier","app","ios"
"917623","599086",2454331,"courier","web","mac"
"917672","59930",333650,"courier","app","android"
"917728","599377",1161163,"courier","app","android"
"917729","599387",2460134,"courier","app","android"
"917745","599592",660031,"courier","app","android"
"917751","60",1562193,"courier","app","ios"
"919407","600001",2458442,"courier","app","android"
"919432","600243",2291524,"courier","app","android"
"919444","600327",2633088,"courier","web","windows"
"919445","60085",1605451,"courier","web","mac"
"919487","6026",512537,"courier","web","windows"
"920299","602854",2862623,"courier","web","android"
"920300","60301",2199524,"courier","app","android"
"920340","603035",2534935,"courier","web","mac"
"920344","603310",2477328,"courier","app","android"
"920350","603333",2468206,"courier","app","ios"
"920354","60401",1629560,"courier","web","windows"
"920434","60437",693319,"courier","app","ios"
"920544","604475",2545313,"courier","app","android"
"920550","6051",1259260,"courier","app","ios"
"924436","60541",1459585,"courier","app","ios"
"924526","60616",1680241,"courier","app","ios"
"924527","60628",168374,"courier","app","android"
"926319","606662",2484142,"courier","web","windows"
"926339","60668",1275510,"courier","app","android"
"927176","606681",2512192,"courier","web","windows"
"927180","607888",2521051,"courier","app","android"
"927195","607960",1553377,"courier","web","windows"
"927360","60886",1645684,"courier","web","windows"
"927612","60891",857847,"courier","app","android"
"928074","60949",1175023,"courier","web","windows"
"929829","60975",1719718,"courier","app","android"
"930050","60977",1150152,"courier","web","mac"
"930149","60983",1548187,"courier","app","android"
"930173","609858",2423159,"courier","web","windows"
"930177","60986",1501733,"courier","app","android"
"930186","609988",2462737,"courier","app","ios"
"930190","610",1447557,"courier","web","mac"
"930690","610308",2464594,"courier","app","android"
"930706","610445",2465605,"courier","app","android"
"930710","61056",1633980,"courier","app","ios"
"931050","610678",2467225,"courier","web","mac"
"931062","610696",208409,"courier","app","ios"
"931088","61216",955351,"courier","web","windows"
"931638","61354",1719926,"courier","web","windows"
"931854","6151",1280612,"courier","app","android"
"932695","61533",1727305,"courier","app","ios"
"932719","615841",2435392,"courier","app","ios"
"932731","61621",202466,"courier","web","windows"
"932747","61777",1720393,"courier","web","windows"
"932777","61816",858536,"courier","web","windows"
"932789","61816",1134741,"courier","web","windows"
"932798","61824",1085301,"courier","app","android"
"934278","61831",1027780,"courier","app","android"
"934824","61844",965137,"courier","app","ios"
"934854","61938",1526416,"courier","app","android"
"935745","619630",2533342,"courier","app","ios"
"935757","61971",1543346,"courier","web","windows"
"936114","61972",1361686,"courier","app","android"
"936643","62016",1832112,"courier","app","ios"
"936693","6208",1239951,"courier","web","windows"
"940345","62097",1446152,"courier","web","windows"
"940380","62147",2676477,"courier","app","android"
"940384","621570",89827,"courier","app","ios"
"940392","621585",2546662,"courier","web","windows"
"940393","62252",1721056,"courier","app","ios"
"940394","62324",1641380,"courier","web","linux"
"941219","62344",1274868,"courier","app","android"
"941543","62381",1206961,"courier","web","mac"
"941866","623820",2469979,"courier","app","android"
"941874","624071",2471494,"courier","app","ios"
"941886","624086",2471168,"courier","app","android"
"941895","62414",1222635,"courier","web","windows"
"942335","624175",1601136,"courier","app","ios"
"942339","62420",1580443,"courier","web","windows"
"942471","624307",2472835,"courier","web","windows"
"942483","624489",2568787,"courier","app","ios"
"942501","624639",2474008,"courier","app","android"
"942505","624729",35350,"courier","web","windows"
"942527","624777",2477167,"courier","app","ios"
"942536","625",803510,"courier","web","ios"
"943464","62523",1576204,"courier","web","windows"
"944487","62530",1726174,"courier","",""
"944727","625345",262071,"courier","app","android"
"944731","625542",2479839,"courier","app","android"
"944735","62555",1345938,"courier","web","windows"
"945335","625603",1313051,"courier","app","ios"
"945369","625765",2480772,"courier","web","android"
"945373","62584",756768,"courier","web","windows"
"945901","62605",1242273,"courier","app","android"
"946161","62681",2229618,"courier","web","ios"
"946217","62685",1173512,"courier","web","mac"
"946472","62717",1454548,"courier","app","android"
"948211","62752",797411,"courier","web","windows"
"948591","627826",2485236,"courier","web","windows"
"948607","627896",2485978,"courier","app","android"
"948615","62798",1721479,"courier","app","android"
"948651","628248",2365005,"courier","app","ios"
"948660","62869",1593763,"courier","web","linux"
"948716","62900",1564884,"courier","app","android"
"948804","629020",2490714,"courier","app","android"
"948808","62959",2908422,"courier","app","windows"
"948809","62959",1592914,"courier","app","windows"
"948817","6296",252532,"courier","app","ios"
"948846","6296",887703,"courier","app","ios"
"949909","63014",1362615,"courier","app","android"
"949945","630146",2568283,"courier","web","android"
"949975","63027",355931,"courier","web","windows"
"949991","63061",1326033,"courier","web","windows"
"949992","63061",2492456,"courier","web","windows"
"950133","630641",1849473,"courier","app","ios"
"950135","63071",2120806,"courier","web","windows"
"950167","63123",2074440,"courier","web","mac"
"950209","63130",1322226,"courier","app","ios"
"950374","63252",1342770,"courier","web","windows"
"951024","6327",726166,"courier","web","windows"
"951234","63343",1865852,"courier","app","ios"
"951276","63362",838263,"courier","app","android"
"951386","63423",1361967,"courier","app","android"
"951594","634541",2492207,"courier","web","windows"
"951598","634549",2492224,"courier","web","windows"
"951662","634762",1544367,"courier","web","windows"
"951671","634877",2493488,"courier","web","windows"
"951675","635034",2494284,"courier","web","windows"
"951691","635148",2495273,"courier","web","windows"
"951695","635461",2520675,"courier","app","android"
"951704","63594",1244552,"courier","web","windows"
"953072","635952",2498050,"courier","app","android"
"953076","63612",1551693,"courier","app","android"
"953132","63829",319329,"courier","web","windows"
"953327","63873",731524,"courier","app","android"
"957927","638761",2489973,"courier","app","android"
"957933","63921",1596286,"courier","app","android"
"958188","6394",1596405,"courier","web","windows"
"958518","63986",1623721,"courier","app","android"
"958631","63986",2382120,"courier","app","android"
"958791","6405",1604883,"courier","app","android"
"958833","64086",1574229,"courier","app","ios"
"959013","6412",1273411,"courier","web","linux"
"959941","641245",2903757,"courier","web","mac"
"959943","642260",2565854,"courier","app","android"
"959949","64260",1531357,"courier","app","android"
"960165","642974",2556090,"courier","app","android"
"960166","64323",1902783,"courier","app","ios"
"960246","643592",2501217,"courier","app","android"
"960255","643764",2506620,"courier","app","ios"
"960264","64425",1039132,"courier","app","android"
"960446","64432",1723467,"courier","web","windows"
"960563","644340",2503613,"courier","web","linux"
"960567","644726",2505046,"courier","app","android"
"960568","644844",2505460,"courier","web","windows"
"960572","64487",398511,"courier","web","windows"
"960917","645",1097818,"courier","app","android"
"960981","645279",2507029,"courier","web","android"
"960982","645442",2507897,"courier","web","windows"
"960986","645685",2519558,"courier","app","ios"
"961002","64709",1723674,"courier","app","android"
"961156","647911",2568529,"courier","web","mac"
"961174","647975",2556428,"courier","web","ios"
"961180","64819",995714,"courier","web","windows"
"964661","64852",1723878,"courier","web","windows"
"964761","64865",1615247,"courier","app","ios"
"965217","64966",295065,"courier","app","android"
"966117","64979",450741,"courier","web","ios"
"966992","65039",1496652,"courier","app","android"
"967856","65102",1732606,"courier","app","ios"
"967898","6512",1294151,"courier","web","windows"
"968565","65120",1420156,"courier","web","windows"
"968655","652586",2512032,"courier","web","android"
"968656","652871",1539571,"courier","app","android"
"968660","653291",2264771,"courier","app","android"
"968664","653293",2574230,"courier","web","windows"
"968666","653456",2387660,"courier","app","android"
"968670","65388",1559579,"courier","app","android"
"968712","654011",2521034,"courier","web","ios"
"968716","654268",76165,"courier","app","android"
"968722","654475",2526385,"courier","app","android"
"968726","65454",106245,"courier","app","ios"
"968843","6546",1186176,"courier","web","windows"
"968892","65504",1193223,"courier","web","mac"
"970564","656174",2558961,"courier","web","windows"
"970579","65664",258952,"courier","app","ios"
"970759","65801",1724844,"courier","app","android"
"970869","65955",832095,"courier","app","android"
"971051","65970",990175,"courier","web","windows"
"971718","66",1647464,"courier","app","android"
"971984","660475",2527472,"courier","web","windows"
"971988","660494",2525318,"courier","app","android"
"972004","66067",1275132,"courier","app","android"
"972160","660792",2482720,"courier","app","android"
"972166","660974",2528397,"courier","web","windows"
"972182","661108",2529349,"courier","web","windows"
"972198","661241",2726446,"courier","web","windows"
"972202","661383",2505781,"courier","web","windows"
"972214","661510",2532354,"courier","app","ios"
"972277","66163",1479963,"courier","app","android"
"972661","66182",1172587,"courier","app","android"
"972701","66251",1518273,"courier","web","ios"
"973526","66303",1596460,"courier","web","windows"
"973958","66349",791368,"courier","web","mac"
"974101","66367",1725934,"courier","web","windows"
"974173","663759",1547837,"courier","app","android"
"974182","66379",1550598,"courier","web","windows"
"974467","66433",743423,"courier","app","ios"
"974707","66507",211202,"courier","app","android"
"974732","66513",327692,"courier","app","ios"
"975257","66533",1087760,"courier","app","ios"
"975321","66594",729346,"courier","web","windows"
"975699","666044",2535616,"courier","app","ios"
"975703","666283",2536358,"courier","web","windows"
"975719","66634",1183998,"courier","app","android"
"976023","66636",1726961,"courier","web","windows"
"976123","66661",637679,"courier","app","android"
"976541","666743",2539786,"courier","app","ios"
"976545","66676",997389,"courier","app","android"
"977051","666826",2540617,"courier","web","windows"
"977055","66688",1017581,"courier","web","windows"
"977419","666898",2540952,"courier","web","windows"
"977425","66702",1552087,"courier","web","windows"
"977497","66703",756240,"courier","app","android"
"978147","667091",1578901,"courier","web","windows"
"978163","667299",2574959,"courier","web","windows"
"978167","667299",2538769,"courier","web","windows"
"978193","667329",982932,"courier","app","ios"
"978199","667523",2548362,"courier","app","android"
"978217","6677",1699662,"courier","web","mac"
"978417","66793",1743359,"courier","app","ios"
"978740","66892",1332990,"courier","web","windows"
"978861","66904",1256455,"courier","web","mac"
"979851","66975",823417,"courier","web","windows"
"980475","669761",1525923,"courier","web","mac"
"980491","669901",2546846,"courier","web","windows"
"980500","670538",2551238,"courier","web","ios"
"980504","670647",2552622,"courier","app","android"
"980508","67119",1727374,"courier","web","windows"
"980533","67139",2049757,"courier","app","ios"
"980557","67142",1307145,"courier","web","windows"
"980561","67142",339189,"courier","web","windows"
"980669","67177",1195376,"courier","web","windows"
"981043","67292",1743263,"courier","app","android"
"981195","67304",1725380,"courier","app","android"
"981259","67383",1204678,"courier","web","windows"
"982585","6740",1444452,"courier","app","android"
"983833","67403",1544723,"courier","app","ios"
"983869","67520",849859,"courier","web","android"
"986025","67582",223543,"courier","web","windows"
"987005","676",482392,"courier","app","android"
"987125","67775",1400709,"courier","app","android"
"987257","677903",2554041,"courier","app","android"
"987266","678602",2704937,"courier","app","ios"
"987267","678602",2557197,"courier","app","ios"
"987271","678753",2560183,"courier","web","android"
"987287","67882",99610,"courier","app","android"
"987908","67895",1728117,"courier","app","android"
